leagueId,tier,number
6e50930d-2b61-46d0-9e80-81c707cae3fc,SILVER,184
6e52a1be-30af-4cfc-9d39-d309fd40b88b,SILVER,110
6e5a6ae5-2fe8-46cc-be4d-fe8a10538b91,IRON,74
6e627220-14ea-439b-9627-130789052106,BRONZE,64
6e711fdd-f7e9-4255-bcff-cbc327d3e065,SILVER,173
6e88b76c-253f-46ac-ad98-5487770cbc7f,IRON,26
6e8bb880-3c53-4872-8771-eb5ef1a63834,GOLD,190
6e8ee2c6-11ae-499d-95d0-4405fdb9455b,BRONZE,148
6e9310b3-2c9c-461d-aee4-fb51c3d160e9,SILVER,95
6e9442cf-a743-4a97-8d76-c06944f342ce,GOLD,189
6e94bd44-8550-438c-99a8-42c457191156,BRONZE,137
6e968bd7-2876-4ccd-b06e-586005ead153,GOLD,188
6ea512b5-7511-4955-b90b-3f0979e411ce,SILVER,182
6ea6d465-f7b0-4157-9ab0-4356dbafe927,BRONZE,107
6ec4eb50-ccec-4943-a2b4-a4f5aac9f17b,IRON,88
6ec546d1-110d-474a-97fe-59fa15e4122c,BRONZE,90
6ed1aa59-2fac-4325-b6fe-05579a42661c,BRONZE,74
6ed2fddc-2fdf-4f41-b48d-289fca6cff06,SILVER,104
6ed9e1f6-dece-4cf6-b5ce-b375d58d03c3,PLATINUM,108
6edf4636-2641-4088-9b97-e496d9f65185,BRONZE,132
6ee97fb3-44ab-4e99-98c2-f42136b2d1a2,GOLD,121
6eef602d-ccf8-44b3-957e-83270dea8580,PLATINUM,196
6ef1c9b1-428e-4431-8e14-f64be19ed1be,IRON,39
6ef2b544-6d95-4a24-8712-ffd1175c5b33,SILVER,176
6ef5049c-cb52-4969-9307-e8de0e882a65,SILVER,175
6ef51712-b582-43bf-96c4-b1af9ee895f9,SILVER,182
6f002c8b-8eb8-4beb-b663-0ac0555471ea,GOLD,195
6f005dc0-ec23-48f5-8929-b2fc08ed7a18,BRONZE,121
6f01b31b-e544-4f40-8414-c045797a5665,SILVER,181
6f05ec0a-16e5-4958-9a27-213d802c3d03,BRONZE,68
6f0c66ff-c237-4ab2-9d5f-3d8d871de399,SILVER,183
6f158593-b242-4909-b162-cdcb4d622474,SILVER,184
6f190bf6-9f10-4f43-adbc-1076c99f022d,BRONZE,59
6f196c67-69ea-4482-8c45-9a1553193fd4,IRON,15
6f1f6d7e-26fd-4fb2-9e0e-a52408e8cf6a,GOLD,129
6f288baa-49f3-45b4-9f45-58f7f41bd412,IRON,17
6f291617-65a0-4cbb-a056-ceaaa18101d9,IRON,37
6f302357-5ae2-447e-baa9-0dda5c29e26f,BRONZE,69
6f30b5d1-393f-4ae8-bd71-ce23ada12da1,GOLD,184
6f32b2b3-2c67-4124-9ef0-117abacf76c1,SILVER,187
6f34ecc5-f722-4cff-8354-268bdc26dbdf,SILVER,167
6f41b211-d6a0-46bb-85be-cdab9d05e535,IRON,17
6f471f29-d395-43e9-abe4-a19bc82448ff,SILVER,181
6f49032a-a460-457b-962c-f0c86cbde608,SILVER,178
6f4b49f3-b61a-453e-865b-347b27796702,IRON,32
6f4c2f1f-67fc-4f74-8923-71a5250d34f9,BRONZE,70
6f5735a9-c5e8-4cc9-9f28-a3a8fdb6164a,BRONZE,149
6f5805a3-292e-4f86-addb-f12ff82dcdb4,GOLD,189
6f5a8ccc-f767-4f87-8e1e-47d87dd7fc85,BRONZE,104
6f649992-0ac1-4922-b551-72b3d97b9c49,BRONZE,153
6f6804ce-2280-4157-b72f-73da4cbf908e,IRON,31
6f6d4071-a394-4db1-8008-5a471e430c8e,SILVER,184
6f6f7bfc-fe19-4961-acd8-2b1990948241,IRON,54
6f961582-0c92-46a3-b82d-3aed82809a72,GOLD,134
6f9b0598-4537-4262-879b-5c2a1494a338,BRONZE,74
6fa3b066-4cff-453a-88f2-1a713a1de978,GOLD,193
6fa3dc48-aa81-4ea9-a093-adec5b380a58,GOLD,192
6fac9be3-b932-4eed-a706-d580b628bf53,GOLD,189
6fb3700e-cbf0-4a6a-bbd7-e68c293c3c33,BRONZE,68
6fb4ad07-d426-4825-a84d-6935f2dad928,BRONZE,62
6fc126b9-5087-4cc9-9676-cb12bfe991ad,BRONZE,64
6fd892c9-12de-41f1-9e05-c3c0d481e3b8,GOLD,194
6fdac7b0-53e4-460f-8d41-10d20ac3ef5e,SILVER,185
6fdae416-ce30-4f24-bb7f-6fd4bac9af51,SILVER,173
6fead28e-40d9-4e8c-952b-2ea3ddfe0186,BRONZE,93
6ff07aa7-3c62-40ac-9d3b-341c4f5f94f6,SILVER,172
6ffad7d0-cad0-4bdc-b092-c79f509838c2,SILVER,180
6ffb99ea-ae69-414b-9fdf-181ae3002a00,BRONZE,136
70010d2e-3c25-4f8f-aba8-fcba11ad82ea,PLATINUM,154
7003416e-9798-468a-9786-b83219b0efe4,IRON,19
700e0b94-f785-4f38-babc-13c197497b6a,GOLD,190
7013aef9-801b-4c28-8755-2934298af3f9,SILVER,176
701a74a9-0fbe-4cb6-8c5c-6b1f631a2137,SILVER,172
70323b5f-443e-4512-8dd1-8ec15595a638,SILVER,169
70363f69-09c4-48b2-834b-c366ece72d2f,BRONZE,66
7037a015-a678-492a-a764-b52d3eac603b,IRON,13
704777cb-746c-43d3-89e0-aa84d06725b9,SILVER,171
704ae429-a358-468a-b79a-2090930a5ad5,GOLD,185
7060967e-e514-4d5e-a85b-84853a886d96,BRONZE,65
7061e6b2-0264-4448-a85e-2e5e88d1b0d4,IRON,18
706d8316-a3f2-44f8-af94-159e81067658,PLATINUM,200
706df04e-2f13-4fa1-b0a4-1f1a0db60bfe,SILVER,155
7078fa41-d3d9-4f40-ac22-b2b4cd009640,SILVER,181
707b4fb2-df01-49ee-9d1c-3c5e5d4c83f8,BRONZE,135
70855808-395d-4d08-bd4c-553009e8d2b6,IRON,26
7086aca1-3ff6-400c-aeb1-332d47ba762d,IRON,25
7088f4a8-1973-4559-88ae-1c6367f1d9a1,GOLD,188
708ab810-6aad-45c7-81cd-c0d82b67c9b4,BRONZE,99
708cbe6e-fa7f-420a-bfa6-a96faef7101f,GOLD,140
708f14a2-9f27-48c4-b96d-019a9e541dda,SILVER,176
709f44f4-fbec-4124-928f-42edaec281e8,IRON,14
70a6a341-505a-4632-8175-41e8a292452f,IRON,90
70aad08f-7164-4078-b7c4-4f57147447d7,IRON,16
70ab7192-ac61-46b3-bc47-0ce3e1c92edb,GOLD,174
70adb061-d389-494d-8685-cd1dca667d59,IRON,21
70adf91e-3ff3-447b-b8bb-d602a631052a,BRONZE,74
70b33b8a-3895-4e97-8c8c-9fce8c6121a7,GOLD,186
70bb0ab0-c979-4a58-88ea-11a658a5967d,BRONZE,133
70be0745-3063-49f0-a729-f68448b16451,BRONZE,69
70c547f2-4cb8-4d08-b89e-c70d008e1a92,BRONZE,156
70d0896d-7dcf-4ab1-b303-2023d0e7315a,GOLD,190
70d3458b-26a8-4dbb-8d0c-03a3e6bf0a89,IRON,56
70d57f47-9703-4c8f-8ca7-3d75f5dddc09,PLATINUM,196
70d5ba73-f994-498e-bf57-2846320c8834,SILVER,180
70daadcc-8ff5-4fb9-a076-382805ed6d81,IRON,34
70e48636-63c5-4e28-8556-707728a87950,SILVER,177
70e66127-d89f-4163-988a-4ddb54c8c0df,IRON,73
70e9bc79-cdab-4659-b737-fb06ae75235b,SILVER,177
70ebeefb-16d7-4105-9d1d-da485d5161ac,GOLD,97
71020663-2ff2-4330-8fad-eccbd0307d27,IRON,81
7106d642-caf1-42e6-9f8b-746bf09267bc,IRON,103
710c3eda-7f5b-412b-a77f-50b9476a5ee6,SILVER,92
71142815-a64c-4eeb-b1fd-7bd5d5ee10ce,SILVER,179
711be1e3-5b4f-46c0-b45c-3b42b8781bdf,GOLD,192
711cc9f8-870a-4d9c-89be-55940862d35c,IRON,71
711ccaaa-889d-4e9d-8160-0908d35b79cc,PLATINUM,197
7120fcf8-59ca-4de9-a33c-16c57d282999,GOLD,98
712f15e0-84ef-484f-ae09-6d2f7c9f346d,IRON,38
71306d5f-0520-4b32-9a70-f0ace2722e4f,IRON,52
71319e69-0362-4cc3-84f3-93463412d14e,PLATINUM,124
7132acb1-1e19-4062-9564-930694478779,BRONZE,84
7133150d-679e-448e-8d8b-3e4a6fe03dee,SILVER,172
713a074d-4737-4799-9780-834cdbe22d82,BRONZE,125
714341f5-b17e-4b35-a511-e735bdecca5e,GOLD,194
7146ac80-c754-4130-ae41-c06648b1a22f,SILVER,131
71518760-acd3-40c9-aeb7-e4a3deaeb26e,GOLD,193
71544230-b4ec-4bf9-a185-ea01a6885de4,SILVER,161
715e8842-aa4f-43d1-8d74-e1554621c612,BRONZE,72
716ae226-994f-4321-9d96-52c9c4d8319e,IRON,27
716bc923-e3dd-4f44-b185-bbd67e35f33f,BRONZE,70
716ca89c-c35f-4cca-9600-92fa02f07d5f,GOLD,100
716e9e06-dea0-4300-ba6a-b3c3bbea5d21,GOLD,189
717e5ae6-23e6-4712-9c2a-616c8d7c9391,BRONZE,99
717f92c5-c177-4ada-8fce-f34d0c113809,IRON,37
71832ad8-b023-4641-b21b-306104f4ab7b,SILVER,89
7183b191-00ac-435a-bddb-eeb77edb2757,IRON,17
7187ec36-52c0-4141-8fbb-f55b3889ffac,IRON,8
719ac4b4-a2e2-4120-b8ee-76f5fcd90edb,SILVER,108
71a9184f-9fc5-4fe5-8b38-7d4973b35957,GOLD,191
71b11e57-b047-4378-b7b4-30863f86c037,BRONZE,128
71b440ea-378b-4197-a757-bc53839b9028,GOLD,189
71c1c728-fcdd-4ac3-9aca-62792417a19c,IRON,53
71c4d1ac-85b5-4a74-ad66-309877207018,PLATINUM,140
71cce498-8f80-42f3-8df3-1c69c31a9af2,IRON,25
71ce0c6a-2ace-4586-9304-66416b6926c4,GOLD,108
71d04767-285f-4cb0-8ddd-c1834f41cd6a,SILVER,92
71d1a64c-ed2f-4f5a-8233-84d9dd7e9b80,PLATINUM,198
71d94bb5-1999-4854-8422-1d45de5e5227,SILVER,86
71dd670c-a151-47a4-afc0-d9fb5dd70650,PLATINUM,132
71def1d5-718a-4cba-bee0-e3919e369e81,IRON,46
71ea4ae8-fb4e-44ac-92f4-99fed26a913d,IRON,43
71ea9815-7193-40b8-b59d-fe51cd9f5c86,GOLD,181
71eae570-e3e9-4a91-a0bb-e613b8bbb071,BRONZE,69
71edca05-39c1-4253-87b0-0cba87c7478d,PLATINUM,196
71efd462-b9ad-45cf-9918-d254cc536e0e,SILVER,175
71efec5e-1038-4f59-8252-208ef8d5c7b6,BRONZE,147
72060972-2b6d-49e7-86f2-045603e73b88,PLATINUM,193
72080fa3-34da-47dd-9e9c-df5047d1ad52,IRON,60
720bc307-bdb7-48f1-8dc2-766796387131,BRONZE,64
72138623-3b51-40ef-87ff-f2982cdb42c5,SILVER,177
7219b67f-2ab5-4dc8-a27a-dcf03d362053,BRONZE,149
722c6071-dad8-41da-9b0d-8f3d5da34547,IRON,33
722e1acf-4de6-4454-b58b-b114dd69454a,BRONZE,132
7237fd6e-20e6-408b-8f63-1418672da498,IRON,101
72387ffd-e3c2-4141-b484-c24076ee4442,PLATINUM,113
723be576-825a-49bc-a81b-f8b2a0985058,BRONZE,66
723c28fb-9d3e-438c-a438-f12620217f58,IRON,49
723e2025-eb30-4bab-b115-821af15ca8ee,IRON,19
7244bb02-a44e-4e5d-9b9d-95aba98b4fdf,SILVER,181
7246f9de-0bf5-474d-9460-f2940dbc010e,SILVER,171
7250dff1-f3b3-4e01-b506-99b32ac8e557,BRONZE,78
7251306e-8aeb-402f-80dd-f1edc8427f9c,SILVER,175
7253edcd-a08a-46af-b4eb-8b3f0682024b,IRON,34
7259a015-b997-4d05-b869-8d9d9d607477,SILVER,185
725fa410-01d1-4b92-b109-9cc6a5688ded,IRON,19
7260134c-ec2f-48a1-a9ec-22e3130de4d5,BRONZE,151
72604c79-a4de-4556-96a7-1070bfe60163,PLATINUM,192
726c92f1-518b-4783-b5dd-463e672ed683,IRON,29
7283271f-d987-444e-8487-672180f61b4b,IRON,41
7285cc5f-5729-4a52-97d1-52ee29945c44,BRONZE,75
728d1d50-a8e6-4427-929b-185a62605fd8,IRON,54
72923163-a87e-450d-b580-e996d4666e12,BRONZE,136
72995295-ae59-4794-a7a6-e68f698824ba,SILVER,178
72aa6531-4640-4777-8c79-a987c1f473d6,BRONZE,98
72ac1f59-89d6-45d1-bf66-fa3dfe74dc3a,IRON,29
72afc63d-5792-4c5e-b055-6a6c1c480ae9,IRON,63
72b3b73d-869e-4dba-8a11-bb7f838506d6,GOLD,138
72be6d2f-faf5-4d0e-a7ac-bb5ad4bd4d39,BRONZE,138
72c76dda-1ea1-4534-bb12-75bb93f94b8a,SILVER,179
72d905b3-dbd1-4753-8216-d637876eaa06,GOLD,97
72e06811-8616-4c8f-acad-018b84980999,SILVER,164
72ec994b-1a1c-41a0-ac8f-cfe6d7952082,BRONZE,68
72ed2fd7-0ea3-4980-8b1c-8c952922205d,IRON,36
72ef578c-0023-4d99-9c24-19d8d3ae6260,GOLD,99
72fb7e5c-2cd3-4ca4-a6cc-e854bd5e7632,IRON,96
72fbcbb0-c95f-4f04-a092-27f04540deb7,SILVER,192
730a3a1c-de2c-4311-859a-e78394478a98,IRON,11
730b3490-e683-465e-a643-26030395e351,GOLD,131
7328f14f-c578-4551-90d2-f8ba3ee94589,BRONZE,127
732e31b5-5e40-48ac-8f4e-f62a6d86647e,BRONZE,61
733b06eb-3010-4c05-a1b7-63232d8f70db,GOLD,187
733b131c-4f2d-435c-b91d-f1bec8ccb650,IRON,21
733e4fef-c0ea-462b-ab30-95775cd45de7,GOLD,192
73401f74-48fb-41f8-bea6-e9f21dde5046,SILVER,181
7340319d-7f8d-4226-9bf0-cfe48d2b2a1b,SILVER,179
7346377c-aa06-4abd-8420-5b734b6b47e2,BRONZE,140
73479396-9853-4c04-9179-ef369c5f4d66,IRON,8
7356f8c4-1630-4742-8bd9-ee6bd04d4210,GOLD,190
73654520-4f50-44f4-855a-d08b49842860,IRON,62
7372a7c1-2bf3-4c20-ace6-ccb64a4ed927,BRONZE,120
7380afb9-cb59-4f3b-bd76-1a34add8eb67,SILVER,100
73814e4e-2197-4c0e-a26b-94f856dbae29,SILVER,180
738a1a66-2b43-4634-8978-c485f22e77ae,IRON,34
738ad68f-0ad7-43e0-8b51-041e619894cd,SILVER,174
73981051-452f-414a-920e-6d283aa9d301,PLATINUM,195
73a030f6-aa09-4af9-8120-31d79ffb7f70,SILVER,172
73a1918b-d768-40cd-aecc-8b23c13e9a40,GOLD,190
73a7641d-767a-4bd2-9054-949e0de8102d,SILVER,133
73a9215c-2cbd-4c68-9cf2-c7df3ca3b28e,GOLD,192
73b29157-b44a-42bd-aad2-ca44cefbc4b4,SILVER,177
73b6737b-61bf-4118-bfb5-833796bb0dd4,SILVER,179
73bccaa7-b192-41f1-b1fc-8734887a9f13,IRON,38
73c58734-b16b-4577-8842-7424912d413a,IRON,28
73d63acb-fa4f-49f9-a89a-b4a51109bb84,BRONZE,116
73d7a07e-8ae5-46f2-8fb7-105b210e6d9f,SILVER,85
73e529c1-e3a9-4801-a4d7-6d6db72e24da,SILVER,184
73e59bc1-5164-48fc-aba5-2da8f7539aef,IRON,22
73e6a81d-e8e8-4641-a13b-af2553b44b5f,SILVER,159
73ec0e4c-eacb-487d-9a90-bc2f7c93a0e7,IRON,25
73f0518c-8ba9-464c-86bb-9938fe51fb04,SILVER,92
73f4baff-454e-4d0c-85c0-e4b14aadfe4e,BRONZE,73
73f63687-7f79-4f10-990a-6ddbf5aa3055,IRON,20
73fc4a3a-ff0e-4387-8d1f-2d6bb21446cf,BRONZE,117
74024157-66cd-4911-9b9f-480af4331b92,SILVER,168
7405e5e2-e97f-4ca7-a5d0-2d673b353da6,GOLD,189
740e2b0d-2617-4f1b-bce1-f93b98a1fd02,BRONZE,64
7413caff-5d93-4f06-8806-4c3eba197ae6,BRONZE,71
741ba590-adf6-47ce-b313-831a82a97ac7,SILVER,180
741ce524-637f-4ffd-91a9-f692aa215f68,GOLD,191
74229902-f66b-4523-beca-030ed1a5c095,IRON,19
742407ad-e4d8-4ae1-b7ed-abb3d9a6125e,BRONZE,57
742f1071-6a57-4dd1-9a97-fba02aa2153a,SILVER,184
742fa24d-e2cc-467e-bcc2-733ee8f6a703,SILVER,177
743568ed-1342-4d7c-adfc-ecc9752dcdcd,IRON,21
7438ad00-7d05-45b1-8117-2918c67ad25e,GOLD,189
7439035d-ee64-4ecf-ad3a-97e9a132d163,SILVER,172
743c4a6c-0995-4878-9216-b5c23cb1483b,BRONZE,139
74435094-a8c6-4a18-a13f-70443f10842a,BRONZE,123
7447cfbc-6676-41bf-9dac-6f1292dade38,SILVER,181
7448959e-234a-4c48-87b5-3caa6834d58f,DIAMOND,100
744a59ce-dc42-450d-b1b9-014265db1f46,SILVER,177
744d0cf6-8b98-42d1-a564-9e1e05b5e1e9,GOLD,133
74561763-5844-483a-9616-fcbfc401c140,SILVER,175
74580d35-99f5-4466-80c2-f1fe84a4e7a8,GOLD,187
746c1ea3-ef1f-4cda-847b-f4520309dd81,IRON,30
746ec859-a16a-46f3-aad1-62b546d59559,SILVER,100
7470427b-2497-4171-b4b6-5a482e941d26,IRON,41
7470a742-623a-4301-8a35-fc89fae2f5ca,BRONZE,73
748a5f4e-2a3e-49d5-9fa0-42c14488cdf5,IRON,19
748d0d88-b4ed-40d3-9e00-ac168ff6f0f8,GOLD,187
7492faf8-60ac-4e38-972a-5f600081ab0a,SILVER,180
7493aa0a-580b-474e-9400-630a58a16355,SILVER,112
7493cab7-552a-41b8-9814-f76589529121,SILVER,142
7497ee2a-8853-407a-86fb-ce57c3c3d95a,BRONZE,143
749960d9-b3b8-4850-8fc2-a046089f96f5,BRONZE,111
74c75b60-a755-4f58-a9ab-a5772c366d2c,IRON,58
74c934a8-9c64-49bd-a6e7-6f35ec71e565,PLATINUM,199
74c9b53c-eeb3-442f-a3c4-b90cb6c6c486,IRON,59
74d0a9a7-30f5-471f-ad67-8e230fd9c681,IRON,46
74d3509a-418e-415c-91d5-54c8bcbebf1e,GOLD,189
74d552f9-6d58-48fc-8121-a7237237fdee,SILVER,133
74dc14b0-fbf7-4199-a48b-f1fd8b00377c,SILVER,179
74dccb18-3de6-406c-b87e-b1f151563d51,IRON,97
74e7eadb-c01e-448a-82f3-afb5f94e928f,SILVER,187
74e88e7e-20cf-4134-a3cd-59d6c1d2643c,IRON,26
74e8c960-90e4-42bd-b951-52e48c2aff40,IRON,14
74ecbb4a-4e1e-40bd-b8ae-9937b8754bbc,GOLD,104
74f044e3-bc5d-4b10-b649-98dad63fe9a9,BRONZE,140
74f6ca94-2123-4588-897d-85d368a02802,BRONZE,127
74f6e3da-45b1-4abd-98ed-e93a20dd745c,GOLD,120
74f9dcbe-f66d-46dc-a117-c4eb074c4ce7,SILVER,181
74fd450e-01e2-43e2-b27d-60223f943075,GOLD,191
75035237-6e75-4878-af2c-303b08b23e87,SILVER,114
7507679c-d301-40ab-bb07-ff4207cf44c0,BRONZE,127
750951cb-e64c-4cea-9b47-f9ef266cf85c,SILVER,86
750b5721-4a4b-4004-9630-0f2572b310ed,BRONZE,122
750d889c-911b-485e-9064-b5d8a4acdb7c,IRON,91
751b8959-7ee9-4bda-a332-c10dc566118f,IRON,83
75211dd3-c6c3-4b05-8c93-f2eb9c10ad7d,GOLD,187
752fcdcc-516b-48d8-ba47-06367983c4c8,SILVER,105
753d1807-9b7f-444d-8743-c9ea57143e52,SILVER,176
75468fe8-7092-47fb-bfaa-8068526e516c,BRONZE,126
754a8101-d32b-4a22-9087-c1dd0912d13d,IRON,45
754d2e71-d1e2-4c4b-938c-0917a047ffe2,SILVER,189
754d7da5-9718-4565-9d21-ccbf2c4c5486,IRON,68
754df1c9-78a9-460b-bb84-f157c2037e2f,BRONZE,143
755150ff-d26b-47d2-9276-bccfea88808e,BRONZE,96
755420c6-9a38-4c7d-aac8-46c925402d14,IRON,51
7554e0c3-df5e-4af5-8d02-0d1ae09db976,IRON,65
75553363-6933-4b43-bc24-b86a365458fa,GOLD,163
755632c1-2123-4082-ad84-24d569780dd8,IRON,27
7557b768-4eb1-4deb-8e7e-ab96991d2aa3,BRONZE,141
755a76a0-9bb0-47b3-a51b-fff8623f20c3,IRON,50
755f5f17-c8e6-46ac-8765-143c1f824f54,GOLD,124
7564e31e-94f5-46a5-a74e-7b38e346d86d,IRON,70
756d5335-c85d-4c3e-a8fc-5d9b4be23419,SILVER,186
75700603-1cdf-449b-a778-620a7a21a1d6,BRONZE,145
75752397-4f1c-4788-b679-fb21495bb1b1,GOLD,192
757ac98c-7237-49f3-9d9b-e4461dcbb987,GOLD,190
757d71a4-2088-4221-ba0b-3b32e986f5f9,IRON,71
7586804b-40ec-4000-87a7-a3dfbbc4d59d,BRONZE,126
75889e49-f61c-4b20-89e5-17db93e1ccd4,SILVER,174
7595de23-902d-495f-a9ce-0b42996ae1ff,GOLD,185
75994a96-b59f-42c8-8a90-16d8a5e51cc5,GOLD,162
759cd8b8-8003-49bf-ad00-b48332afc460,SILVER,149
75a3027e-6dc2-4407-97c1-a8f3c2bdf79e,IRON,17
75aa3594-7319-4bf4-b5fe-3c94a168e0a3,GOLD,197
75af7a84-bf67-48df-b26e-e3faa9550fe6,IRON,18
75b0a714-fcd8-4e9d-98e0-a8f7106d7401,BRONZE,66
75b30c3a-2491-4831-8478-fc85890e179d,GOLD,198
75bc6320-51a6-4362-ae5c-da79fb9f63e3,DIAMOND,200
75c49fe0-9814-4564-baad-713dc0439ecc,BRONZE,118
75d08949-d9ca-49b9-ab70-669e68735bc8,SILVER,178
75d78570-ad31-4874-86e4-d33c899ba499,BRONZE,67
75e41ff1-c762-49dc-a668-85b9cf778b0f,IRON,27
75e5b82d-7c23-4a7c-b83c-d6606f87459c,BRONZE,155
75f72b8f-e055-4af2-822d-3e347786a30f,BRONZE,143
75fae923-6ecb-41a1-b658-a5b8b4acd8e4,BRONZE,71
76027ff3-9811-44b4-b8dd-991222a89ec3,SILVER,121
7604822f-18c6-4817-84e9-c5cdb83fb05c,IRON,35
76081c75-3e61-49ee-b59d-7336c8478bdc,IRON,25
760d5b0d-2577-4b92-8eec-b0f35ebfc30b,IRON,52
760f0bb9-d893-4145-a71d-bac88dab158f,BRONZE,47
7626a5e4-77f2-4d57-95ca-ed7f5b77b311,PLATINUM,199
7627afd9-f7b5-474e-935d-2967bfc429f7,SILVER,181
762ea894-0155-40a1-b6d6-e6185d64f8b1,SILVER,96
763107aa-7968-4ddf-8975-e2ddc53cb3e9,DIAMOND,110
76442abb-ccd3-4bda-a9c0-ffb91c5f28e8,IRON,81
76472b87-2a3e-4870-bcb5-60ef30fa3c2e,IRON,54
7647bba0-afe9-47b7-9e07-aa74570dc398,PLATINUM,196
76595d10-1867-451a-b5ef-4f598f0c762f,SILVER,178
765c6cd7-cdba-469b-a495-d1fdbbe4108a,SILVER,173
765eaf39-6c26-48d0-b9b0-980a106760ca,SILVER,145
7660238c-63cc-44a1-bcd0-92977cfb901c,GOLD,192
76612d38-c978-402a-b5f4-f65092f575dd,GOLD,232
766b299d-5993-45fa-beae-f5f8081f2247,BRONZE,156
767c157c-dff0-447a-a3d5-57e0b576c180,BRONZE,117
767e1fec-d874-4ada-9f27-0ae41d345969,GOLD,191
768d5c47-620c-45e8-a85e-c7c0b58e038a,IRON,54
768dd81f-2280-4be3-b5cc-ff77e3edaee0,SILVER,171
7691e1c6-b5ec-4001-912b-002782c05557,SILVER,175
7697163c-4c74-41b5-b408-0a00a3b4f78f,SILVER,171
76a226f7-84e8-4744-8eca-0fce3549cd81,IRON,67
76a3bc69-0f65-42af-85a8-93a58059a235,SILVER,170
76a6174c-a6eb-4bd9-bffb-dbbefa292334,GOLD,189
76aa1aa6-14dc-487e-bfe9-712a638f0d1f,GOLD,100
76af7769-6dbc-4c40-8082-79675534317f,PLATINUM,194
76bafd41-b7d1-4ebc-9af0-1c86fb483715,PLATINUM,198
76bc7b68-376e-4367-a50d-c9e380135959,SILVER,95
76bd26cd-8d9e-431a-a2aa-c1885838c5c2,SILVER,89
76bf4d41-83c9-4f3f-8fcc-0970e8c61127,BRONZE,87
76c4a7de-bc3f-466c-8b8a-f1ca7296807b,IRON,36
76ce0d07-c09b-4ff6-8f61-d97366835004,GOLD,189
76d0c3af-9848-4e08-b906-33f5f5281226,IRON,57
76d160ef-ca09-4295-9ec7-79619175c874,SILVER,137
76d69568-197f-4afc-9e14-207b2d09d900,IRON,54
76d84574-b3d1-47ca-84ba-4a58666dcf2f,BRONZE,126
76db84ab-699f-4066-988f-864db3afbf0d,BRONZE,140
76e165c9-89f2-4a1d-881e-f5d011082951,IRON,67
76e388da-5042-43ef-8c89-ba56fc2eb70b,IRON,16
76e415dd-8f4d-4d5c-8d4c-19b53474d1bd,BRONZE,129
76e502ea-7dc8-42d7-8005-29abe875c060,SILVER,96
76ea042e-8fcc-4fef-8f48-5aab761d538e,IRON,37
76ee2665-cc9d-4585-9c7c-a0fa4319b2c5,PLATINUM,192
76ee9013-262f-4944-803b-3b1c01cb8312,SILVER,176
76f9f3c3-abac-45c9-9b24-9d66ed976601,IRON,48
76fdb64f-9092-4c6a-95c0-7b58112870f2,BRONZE,93
770b97c7-6d53-491a-8bb2-90e4f18b671a,IRON,47
770d8f10-8b89-4310-9494-bb08b2f38c6b,GOLD,190
7710d684-7da0-41d6-ae68-d6240b102a6c,BRONZE,66
77148cab-a387-4107-886a-fcafc1cb9c15,GOLD,189
77215286-4afe-4f10-946f-6e7ac3119111,GOLD,112
772f1e0b-c110-4a37-8326-e94f15ecc17d,BRONZE,67
773f47d4-4582-44a9-b0f2-01209f3e750f,IRON,47
77427b9d-e53f-40ea-a497-0a6091707d7e,IRON,76
774daccb-a69f-4071-9a7e-6e85be918e20,IRON,47
774dfa75-4c57-4b2d-95b1-26326b151004,IRON,29
77600a8c-3047-4b7b-bc10-67a38c98ee78,GOLD,191
77652d3a-e38e-46f8-be65-7f4dc1b56046,IRON,59
7766c843-0e5f-4bf5-9999-446d6d432157,IRON,28
777c2d06-a309-4147-8694-6844f8ff8719,BRONZE,157
777d8e76-65ee-4740-ae9f-0655422d88c4,SILVER,95
77972189-306f-4594-9bfb-21a5b95be3a6,IRON,79
77996a5b-35cb-41e4-9225-b76d74cf7aeb,BRONZE,66
779a2a9f-2271-4eaa-91be-b979699d7a38,BRONZE,80
779c15ab-893f-44c3-afa9-766f57fbdea3,SILVER,151
779ea376-e826-42d9-bccb-6f4ab6096f0f,DIAMOND,113
77a998e5-4022-4351-8136-26bec5bdbb21,SILVER,172
77ae57e3-d32a-479c-b6f4-5e0378739346,SILVER,170
77af933f-6187-4273-a39c-3835c91009dc,SILVER,175
77b9c120-3cf4-4c4a-84a6-22c670b1dccd,SILVER,125
77bc2f7d-a77f-4e46-b14e-402527422bfc,BRONZE,45
77bcfdb4-debe-41ce-a5df-965c0f03e2b2,IRON,23
77c0a0c7-5ece-487a-8fcd-2ebbf249414c,BRONZE,83
77c69d1f-9f1a-4a59-aa98-1cce06fb4400,SILVER,184
77c6eb8b-ed4c-4440-a644-ddb252a90179,IRON,24
77c74d88-327d-4155-8b2a-28ed4c5d2e47,BRONZE,70
77c8fb81-4afd-4570-b614-ec9a72dc9903,IRON,18
77d4d24b-0c69-44ad-9f4f-e61134955760,BRONZE,148
77d77218-3ff9-4199-84ee-bde4fcbc5416,GOLD,187
77d9104c-d53d-4167-a788-d76b1a5e9bc0,BRONZE,111
77e0e974-9d80-4c33-9f7f-50539996da5c,GOLD,187
77e562ea-402f-4ef8-b966-778e810efdb1,SILVER,170
77e6e137-50f9-47db-8f36-408f602c77f0,IRON,21
77ea6d5a-17f1-43c4-9437-f2f67c28ad3d,BRONZE,116
